tweet_id,favorites,retweets,user_followers,user_favourites,date_time
813217897535406080,17611,6829,9347642,147241,2016-12-26 03:00:30+00:00
813202720496779264,8745,1700,9348510,147245,2016-12-26 02:00:11+00:00
813187593374461952,18756,4033,9348510,147245,2016-12-26 01:00:05+00:00
813172488309972993,8775,1803,9348510,147245,2016-12-26 00:00:03+00:00
813157409116065792,7350,2059,9347642,147241,2016-12-25 23:00:08+00:00
813142292504645637,8057,2237,9347642,147241,2016-12-25 22:00:04+00:00
813130366689148928,4250,418,9348510,147245,2016-12-25 21:12:41+00:00
813127251579564032,11171,2913,9347641,147241,2016-12-25 21:00:18+00:00
813112105746448384,9770,2555,9347642,147241,2016-12-25 20:00:07+00:00
813096984823349248,9997,3372,9347642,147241,2016-12-25 19:00:02+00:00
813081950185472002,9403,2586,9347642,147241,2016-12-25 18:00:17+00:00
813066809284972545,7522,1821,9347642,147241,2016-12-25 17:00:08+00:00
813051746834595840,19877,6819,9347641,147241,2016-12-25 16:00:16+00:00
812781120811126785,7127,1784,9348510,147245,2016-12-24 22:04:54+00:00
812709060537683968,6276,1349,9347642,147241,2016-12-24 17:18:34+00:00
812503143955202048,5730,1148,9348510,147245,2016-12-24 03:40:19+00:00
812466873996607488,7549,1796,9348510,147245,2016-12-24 01:16:12+00:00
812372279581671427,12898,3413,9347642,147241,2016-12-23 19:00:19+00:00
811985624773361665,6889,1305,9348510,147245,2016-12-22 17:23:53+00:00
811744202451197953,7135,1468,9347642,147241,2016-12-22 01:24:33+00:00
811647686436880384,5306,680,9347643,147241,2016-12-21 19:01:02+00:00
811627233043480576,12037,2840,9348511,147245,2016-12-21 17:39:46+00:00
811386762094317568,19793,5960,9348511,147245,2016-12-21 01:44:13+00:00
810984652412424192,5035,1328,9347643,147241,2016-12-19 23:06:23+00:00
810896069567610880,8510,1639,9347643,147241,2016-12-19 17:14:23+00:00
810657578271330305,10399,2461,9347643,147241,2016-12-19 01:26:42+00:00
810284430598270976,33205,10469,9347643,147241,2016-12-18 00:43:57+00:00
810254108431155201,13924,3150,9348511,147245,2016-12-17 22:43:27+00:00
809920764300447744,14742,3672,9348511,147245,2016-12-17 00:38:52+00:00
809808892968534016,0,4557,9347643,147241,2016-12-16 17:14:20+00:00
809448704142938112,6590,1363,9347643,147241,2016-12-15 17:23:04+00:00
809220051211603969,18824,5228,9347643,147241,2016-12-15 02:14:29+00:00
809084759137812480,12527,3285,9348511,147245,2016-12-14 17:16:53+00:00
808838249661788160,9623,2857,9348511,147245,2016-12-14 00:57:20+00:00
808733504066486276,7469,2029,9348511,147245,2016-12-13 18:01:07+00:00
808501579447930884,10726,2452,9347643,147241,2016-12-13 02:39:32+00:00
808344865868283904,40045,19377,9348511,147245,2016-12-12 16:16:49+00:00
808134635716833280,0,5492,9348511,147245,2016-12-12 02:21:26+00:00
808106460588765185,8360,2060,9348511,147245,2016-12-12 00:29:28+00:00
808001312164028416,11804,3296,9347642,147241,2016-12-11 17:31:39+00:00
807621403335917568,13805,3375,9348511,147245,2016-12-10 16:22:02+00:00
807106840509214720,111220,51468,9348511,147245,2016-12-09 06:17:20+00:00
807059379405148160,0,6865,9347642,147241,2016-12-09 03:08:45+00:00
807010152071229440,12425,3618,9347644,147241,2016-12-08 23:53:08+00:00
806629075125202948,70340,32246,9347644,147241,2016-12-07 22:38:52+00:00
806620845233815552,0,5124,9347642,147241,2016-12-07 22:06:10+00:00
806576416489959424,4649,1818,9348512,147245,2016-12-07 19:09:37+00:00
806542213899489280,9706,2210,9347644,147241,2016-12-07 16:53:43+00:00
806242860592926720,0,10839,9347644,147241,2016-12-06 21:04:11+00:00
806219024703037440,6120,1131,9348512,147245,2016-12-06 19:29:28+00:00
805958939288408065,0,4995,9347644,147241,2016-12-06 02:15:59+00:00
805932879469572096,7872,1795,9347644,147241,2016-12-06 00:32:26+00:00
805826884734976000,6214,1710,9348512,147245,2016-12-05 17:31:15+00:00
805823200554876929,0,7441,9347644,147241,2016-12-05 17:16:37+00:00
805520635690676224,5461,1546,9348512,147245,2016-12-04 21:14:20+00:00
805487436403003392,8321,2370,9348512,147245,2016-12-04 19:02:24+00:00
805207613751304193,7454,1623,9348512,147245,2016-12-04 00:30:29+00:00
804738756058218496,12943,3591,9347644,147241,2016-12-02 17:27:25+00:00
804475857670639616,5820,1885,9348512,147245,2016-12-02 00:02:45+00:00
804413760345620481,0,3000,9347644,147241,2016-12-01 19:56:00+00:00
804026241225523202,41909,14987,9347644,147241,2016-11-30 18:16:08+00:00
803773340896923648,9518,2579,9347644,147241,2016-11-30 01:31:12+00:00
803692223237865472,0,6901,9347644,147241,2016-11-29 20:08:52+00:00
803638050916102144,10353,3875,9347644,147241,2016-11-29 16:33:36+00:00
803380650405482500,7373,1764,9348512,147245,2016-11-28 23:30:47+00:00
803321560782307329,0,4938,9347644,147241,2016-11-28 19:35:59+00:00
803276597545603072,9514,2290,9347644,147241,2016-11-28 16:37:19+00:00
802952499103731712,8556,1867,9348512,147245,2016-11-27 19:09:28+00:00
802624713319034886,0,2716,9347644,147241,2016-11-26 21:26:58+00:00
802600418706604034,6746,1376,9348512,147245,2016-11-26 19:50:26+00:00
802572683846291456,8492,2348,9347645,147241,2016-11-26 18:00:13+00:00
802323869084381190,15295,5455,9347645,147241,2016-11-26 01:31:31+00:00
802265048156610565,6601,1287,9347645,147241,2016-11-25 21:37:47+00:00
802239329049477120,8621,2451,9348513,147245,2016-11-25 19:55:35+00:00
802185808107208704,0,250,9347644,147241,2016-11-25 16:22:55+00:00
801958328846974976,7346,1592,9348513,147245,2016-11-25 01:18:59+00:00
801854953262350336,1718,218,9348513,147245,2016-11-24 18:28:13+00:00
801538201127157760,7792,1948,9347645,147241,2016-11-23 21:29:33+00:00
801285448605831168,5721,770,9347645,147241,2016-11-23 04:45:12+00:00
801167903437357056,23098,5492,9348513,147245,2016-11-22 20:58:07+00:00
801127390143516673,0,3691,9348513,147245,2016-11-22 18:17:08+00:00
801115127852503040,7659,1981,9347645,147241,2016-11-22 17:28:25+00:00
800859414831898624,643,90,9347644,147241,2016-11-22 00:32:18+00:00
800855607700029440,0,1511,9348513,147245,2016-11-22 00:17:10+00:00
800751577355128832,10068,2617,9347645,147241,2016-11-21 17:23:47+00:00
800513324630806528,12459,2817,9348514,147245,2016-11-21 01:37:04+00:00
800459316964663297,9021,2055,9347644,147241,2016-11-20 22:02:27+00:00
800443802682937345,0,4013,9348513,147245,2016-11-20 21:00:48+00:00
800388270626521089,10576,2630,9348513,147245,2016-11-20 17:20:08+00:00
800188575492947969,0,3680,9347645,147241,2016-11-20 04:06:37+00:00
800141422401830912,14469,2383,9348513,147245,2016-11-20 00:59:15+00:00
800018252395122689,26791,12264,9348513,147245,2016-11-19 16:49:49+00:00
799774291445383169,0,4355,9347645,147241,2016-11-19 00:40:24+00:00
799757965289017345,7936,1999,9347646,147241,2016-11-18 23:35:32+00:00
799422933579902976,7665,1793,9347646,147241,2016-11-18 01:24:14+00:00
799308762079035393,0,5059,9348514,147245,2016-11-17 17:50:33+00:00
799297110730567681,9364,2552,9348514,147245,2016-11-17 17:04:16+00:00
799063482566066176,7666,2336,9348514,147245,2016-11-17 01:35:54+00:00
798933969379225600,12382,4143,9347646,147241,2016-11-16 17:01:16+00:00
798925684722855936,7143,1355,9347645,147241,2016-11-16 16:28:21+00:00
798705661114773508,0,6192,9348514,147245,2016-11-16 01:54:03+00:00
798701998996647937,0,7213,9348514,147245,2016-11-16 01:39:30+00:00
798697898615730177,0,6074,9348514,147245,2016-11-16 01:23:12+00:00
798694562394996736,0,4627,9348514,147245,2016-11-16 01:09:57+00:00
798686750113755136,0,2172,9348514,147245,2016-11-16 00:38:54+00:00
798682547630837760,0,4419,9347646,147241,2016-11-16 00:22:12+00:00
798673117451325440,0,5204,9347646,147241,2016-11-15 23:44:44+00:00
798665375516884993,0,3667,9347646,147241,2016-11-15 23:13:58+00:00
798644042770751489,0,1738,9348514,147245,2016-11-15 21:49:12+00:00
798628517273620480,0,1857,9348514,147245,2016-11-15 20:47:30+00:00
798585098161549313,0,5255,9348514,147245,2016-11-15 17:54:59+00:00
798576900688019456,0,5459,9347648,147241,2016-11-15 17:22:24+00:00
798340744599797760,0,3131,9347648,147241,2016-11-15 01:44:00+00:00
798209839306514432,9896,2418,9348516,147245,2016-11-14 17:03:50+00:00
797971864723324932,10914,2879,9348516,147245,2016-11-14 01:18:12+00:00
797545162159308800,13828,4603,9347646,147241,2016-11-12 21:02:38+00:00
797236660651966464,18866,6135,9348516,147245,2016-11-12 00:36:46+00:00
797165961484890113,212,24,9348516,147245,2016-11-11 19:55:50+00:00
796904159865868288,0,8333,9347648,147241,2016-11-11 02:35:32+00:00
796865951799083009,7282,1825,9348516,147245,2016-11-11 00:03:42+00:00
796759840936919040,11172,2820,9347648,147241,2016-11-10 17:02:03+00:00
796563435802726400,0,6708,9347648,147241,2016-11-10 04:01:37+00:00
796484825502875648,7159,1645,9347648,147241,2016-11-09 22:49:15+00:00
796387464403357696,10424,3878,9347648,147241,2016-11-09 16:22:22+00:00
796177847564038144,0,13325,9347648,147241,2016-11-09 02:29:25+00:00
796149749086875649,30399,13325,9348516,147245,2016-11-09 00:37:46+00:00
796125600683540480,4723,1680,9348516,147245,2016-11-08 23:01:49+00:00
796116448414461957,8614,2244,9347648,147241,2016-11-08 22:25:27+00:00
796080075804475393,8004,2158,9348516,147245,2016-11-08 20:00:55+00:00
796031486298386433,10238,3492,9348516,147245,2016-11-08 16:47:50+00:00
795464331001561088,46624,21893,9347648,147241,2016-11-07 03:14:10+00:00
795400264262053889,9463,2677,9347648,147241,2016-11-06 22:59:35+00:00
795076730285391872,15303,5079,9347648,147241,2016-11-06 01:33:58+00:00
794983741416415232,0,3148,9348516,147245,2016-11-05 19:24:28+00:00
794926597468000259,9653,2153,9348516,147245,2016-11-05 15:37:24+00:00
794355576146903043,0,9633,9347648,147241,2016-11-04 01:48:22+00:00
794332329137291264,9100,2529,9348516,147245,2016-11-04 00:15:59+00:00
794205286408003585,8742,3103,9347648,147241,2016-11-03 15:51:10+00:00
793962221541933056,15861,4557,9348516,147245,2016-11-02 23:45:19+00:00
793845145112371200,8746,1739,9347648,147241,2016-11-02 16:00:06+00:00
793614319594401792,0,2918,9348516,147245,2016-11-02 00:42:53+00:00
793601777308463104,7545,1511,9347648,147241,2016-11-01 23:53:02+00:00
793500921481273345,10084,2225,9347648,147241,2016-11-01 17:12:16+00:00
793286476301799424,23282,8573,9347648,147241,2016-11-01 03:00:09+00:00
793271401113350145,8227,2239,9348516,147245,2016-11-01 02:00:14+00:00
793256262322548741,18873,7774,9347648,147241,2016-11-01 01:00:05+00:00
793241302385262592,9950,3064,9347648,147241,2016-11-01 00:00:38+00:00
793226087023144960,9256,2706,9348516,147245,2016-10-31 23:00:11+00:00
793210959003287553,8449,2600,9347648,147241,2016-10-31 22:00:04+00:00
793195938047070209,14395,5257,9348516,147245,2016-10-31 21:00:23+00:00
793180763617361921,6532,1858,9348516,147245,2016-10-31 20:00:05+00:00
793165685325201412,8869,2620,9348516,147245,2016-10-31 19:00:10+00:00
793150605191548928,5830,1592,9348516,147245,2016-10-31 18:00:14+00:00
793135492858580992,6056,2348,9348516,147245,2016-10-31 17:00:11+00:00
793120401413079041,11985,3671,9348516,147245,2016-10-31 16:00:13+00:00
792913359805018113,13535,3698,9348516,147245,2016-10-31 02:17:31+00:00
792883833364439040,10675,3990,9347648,147241,2016-10-31 00:20:11+00:00
792773781206999040,6978,1568,9348516,147245,2016-10-30 17:02:53+00:00
792394556390137856,12669,4004,9347648,147241,2016-10-29 15:55:58+00:00
792050063153438720,6761,1666,9348516,147245,2016-10-28 17:07:05+00:00
791821351946420224,0,19634,9348516,147245,2016-10-28 01:58:16+00:00
791784077045166082,0,8849,9348516,147245,2016-10-27 23:30:09+00:00
791780927877898241,0,3545,9347648,147241,2016-10-27 23:17:38+00:00
791774931465953280,42601,20690,9347648,147241,2016-10-27 22:53:48+00:00
791672322847637504,11110,2918,9347648,147241,2016-10-27 16:06:04+00:00
791406955684368384,12458,3845,9348516,147245,2016-10-26 22:31:36+00:00
791312159183634433,8299,2358,9348516,147245,2016-10-26 16:14:55+00:00
791026214425268224,0,3793,9348516,147245,2016-10-25 21:18:40+00:00
790987426131050500,9284,1981,9347648,147241,2016-10-25 18:44:32+00:00
790946055508652032,15825,4372,9348516,147245,2016-10-25 16:00:09+00:00
790723298204217344,0,2139,9347648,147241,2016-10-25 01:14:59+00:00
790698755171364864,7783,1798,9348516,147245,2016-10-24 23:37:28+00:00
790581949425475584,19486,6624,9348516,147245,2016-10-24 15:53:19+00:00
790337589677002753,7403,1763,9348516,147245,2016-10-23 23:42:19+00:00
790277117346975746,11862,2945,9347648,147241,2016-10-23 19:42:02+00:00
790227638568808452,0,3293,9348516,147245,2016-10-23 16:25:25+00:00
789986466051088384,8776,2139,9347648,147241,2016-10-23 00:27:05+00:00
789960241177853952,0,3809,9347648,147241,2016-10-22 22:42:52+00:00
789903600034189313,9756,3872,9348516,147245,2016-10-22 18:57:48+00:00
789628658055020548,7064,1638,9348516,147245,2016-10-22 00:45:17+00:00
789599242079838210,6356,1786,9347648,147241,2016-10-21 22:48:24+00:00
789530877013393408,11058,3148,9347648,147241,2016-10-21 18:16:44+00:00
789314372632018944,8181,2130,9348516,147245,2016-10-21 03:56:25+00:00
789280767834746880,0,4576,9348516,147245,2016-10-21 01:42:53+00:00
789268448748703744,8620,2435,9348516,147245,2016-10-21 00:53:56+00:00
789137962068021249,9204,2600,9348516,147245,2016-10-20 16:15:26+00:00
788908386943430656,25985,11676,9348516,147245,2016-10-20 01:03:11+00:00
788765914992902144,25816,9632,9348516,147245,2016-10-19 15:37:03+00:00
788552643979468800,0,6632,9347648,147241,2016-10-19 01:29:35+00:00
788412144018661376,14674,4908,9348516,147245,2016-10-18 16:11:17+00:00
788178268662984705,6867,1967,9348516,147245,2016-10-18 00:41:57+00:00
788150585577050112,5768,1196,9347648,147241,2016-10-17 22:51:57+00:00
788070120937619456,0,3201,9348516,147245,2016-10-17 17:32:13+00:00
788039637453406209,5774,1220,9347648,147241,2016-10-17 15:31:05+00:00
787810552592695296,8129,2832,9347648,147241,2016-10-17 00:20:47+00:00
787717603741622272,9682,2578,9347648,147241,2016-10-16 18:11:26+00:00
787397959788929025,10303,2657,9348516,147245,2016-10-15 21:01:17+00:00
787322443945877504,7365,1621,9347648,147241,2016-10-15 16:01:13+00:00
787111942498508800,0,6280,9347648,147241,2016-10-15 02:04:45+00:00
786963064373534720,25197,7404,9348516,147245,2016-10-14 16:13:10+00:00
786729988674449408,0,2269,9348516,147245,2016-10-14 00:47:00+00:00
786709082849828864,17322,5710,9348516,147245,2016-10-13 23:23:56+00:00
786664955043049472,10024,2359,9347648,147241,2016-10-13 20:28:35+00:00
786595970293370880,8945,2903,9348516,147245,2016-10-13 15:54:28+00:00
786363235746385920,10248,3206,9347648,147241,2016-10-13 00:29:39+00:00
786286427768250368,7539,2635,9348516,147245,2016-10-12 19:24:27+00:00
786233965241827333,14353,4358,9348516,147245,2016-10-12 15:55:59+00:00
786051337297522688,1353,145,9348516,147245,2016-10-12 03:50:17+00:00
786036967502913536,0,6480,9348516,147245,2016-10-12 02:53:11+00:00
785927819176054784,10771,2974,9347648,147241,2016-10-11 19:39:28+00:00
785872687017132033,6319,1667,9348516,147245,2016-10-11 16:00:24+00:00
785639753186217984,7437,2100,9347648,147241,2016-10-11 00:34:48+00:00
785533386513321988,8552,1832,9348516,147245,2016-10-10 17:32:08+00:00
785515384317313025,5769,1157,9347648,147241,2016-10-10 16:20:36+00:00
785264754247995392,6878,1513,9347648,147241,2016-10-09 23:44:41+00:00
785170936622350336,11319,4482,9348516,147245,2016-10-09 17:31:53+00:00
784826020293709826,9548,3000,9348516,147245,2016-10-08 18:41:19+00:00
784517518371221505,8458,2357,9348516,147245,2016-10-07 22:15:26+00:00
784431430411685888,5430,1181,9348516,147245,2016-10-07 16:33:21+00:00
784183165795655680,18894,7441,9347648,147241,2016-10-07 00:06:50+00:00
784057939640352768,27992,10320,9347648,147241,2016-10-06 15:49:14+00:00
783839966405230592,28293,10004,9347648,147241,2016-10-06 01:23:05+00:00
783821107061198850,6950,1822,9348516,147245,2016-10-06 00:08:09+00:00
783695101801398276,9835,2981,9348516,147245,2016-10-05 15:47:27+00:00
783466772167098368,7937,2073,9348516,147245,2016-10-05 00:40:09+00:00
783391753726550016,15942,5073,9348516,147245,2016-10-04 19:42:03+00:00
783347506784731136,0,5130,9347648,147241,2016-10-04 16:46:14+00:00
783334639985389568,27380,10839,9347648,147241,2016-10-04 15:55:06+00:00
783085703974514689,7702,2016,9348516,147245,2016-10-03 23:25:55+00:00
782969140009107456,22758,6865,9347648,147241,2016-10-03 15:42:44+00:00
782747134529531904,7048,1316,9348516,147245,2016-10-03 01:00:34+00:00
782722598790725632,16228,4995,9347648,147241,2016-10-02 23:23:04+00:00
782598640137187329,7364,1763,9347648,147241,2016-10-02 15:10:30+00:00
782305867769217024,15660,5113,9347648,147241,2016-10-01 19:47:08+00:00
782021823840026624,0,5712,9347648,147241,2016-10-01 00:58:26+00:00
781955203444699136,10527,3126,9347648,147241,2016-09-30 20:33:43+00:00
781661882474196992,9847,2510,9347648,147241,2016-09-30 01:08:10+00:00
781655249211752448,3766,1047,9347648,147241,2016-09-30 00:41:48+00:00
781524693396357120,19526,5124,9348516,147245,2016-09-29 16:03:01+00:00
781308096455073793,6719,2375,9348516,147245,2016-09-29 01:42:20+00:00
781251288990355457,7898,1922,9348516,147245,2016-09-28 21:56:36+00:00
781163403222056960,9249,2572,9347648,147241,2016-09-28 16:07:23+00:00
780931614150983680,20431,6708,9347648,147241,2016-09-28 00:46:20+00:00
780858289093574656,6778,1856,9348516,147245,2016-09-27 19:54:58+00:00
780800785462489090,5173,1198,9347648,147241,2016-09-27 16:06:28+00:00
780601303617732608,11394,3115,9347648,147241,2016-09-27 02:53:48+00:00
780543529827336192,5929,1623,9347648,147241,2016-09-26 23:04:13+00:00
780496263422808064,0,3411,9347648,147241,2016-09-26 19:56:24+00:00
780476555013349377,0,103,9347648,147241,2016-09-26 18:38:05+00:00
780459368902959104,4982,1000,9347648,147241,2016-09-26 17:29:48+00:00
780192070812196864,8181,2076,9347648,147241,2016-09-25 23:47:39+00:00
780092040432480260,0,2121,9347648,147241,2016-09-25 17:10:10+00:00
780074436359819264,11389,4556,9347648,147241,2016-09-25 16:00:13+00:00
779834332596887552,17694,6480,9347648,147241,2016-09-25 00:06:08+00:00
779377524342161408,8224,2874,9348516,147245,2016-09-23 17:50:56+00:00
779124354206535695,0,16944,9347648,147241,2016-09-23 01:04:56+00:00
779056095788752897,13840,4192,9347648,147241,2016-09-22 20:33:42+00:00
778990705243029504,18680,6631,9347648,147241,2016-09-22 16:13:51+00:00
778774459159379968,0,9116,9347648,147241,2016-09-22 01:54:34+00:00
778764940568104960,819,337,9347648,147241,2016-09-22 01:16:45+00:00
778748913645780993,6434,1203,9348516,147245,2016-09-22 00:13:04+00:00
778650543019483137,5401,1385,9347648,147241,2016-09-21 17:42:10+00:00
778624900596654080,4327,940,9348516,147245,2016-09-21 16:00:17+00:00
778408200802557953,12826,3993,9348516,147245,2016-09-21 01:39:11+00:00
778396591732486144,0,11294,9348516,147245,2016-09-21 00:53:04+00:00
778383385161035776,5494,1018,9348516,147245,2016-09-21 00:00:35+00:00
778286810187399168,9706,3054,9348516,147245,2016-09-20 17:36:50+00:00
778039087836069888,7958,2453,9348516,147245,2016-09-20 01:12:28+00:00
778027034220126208,6178,1489,9347648,147241,2016-09-20 00:24:34+00:00
777953400541634568,0,3256,9347648,147241,2016-09-19 19:31:59+00:00
777885040357281792,5978,1510,9348516,147245,2016-09-19 15:00:20+00:00
777684233540206592,10577,2716,9348517,147245,2016-09-19 01:42:24+00:00
777641927919427584,0,3905,9348517,147245,2016-09-18 22:54:18+00:00
777621514455814149,8191,2331,9347649,147241,2016-09-18 21:33:11+00:00
777189768882946048,13265,3971,9347649,147241,2016-09-17 16:57:35+00:00
776819012571455488,0,12546,9347650,147241,2016-09-16 16:24:19+00:00
776813020089548800,4594,1111,9347650,147241,2016-09-16 16:00:31+00:00
776477788987613185,8211,2549,9348518,147245,2016-09-15 17:48:25+00:00
776249906839351296,0,8416,9347648,147241,2016-09-15 02:42:54+00:00
776218204058357768,28005,14649,9347650,147241,2016-09-15 00:36:55+00:00
776201521193218049,8996,2330,9348519,147245,2016-09-14 23:30:38+00:00
776113305656188928,11070,4013,9347648,147241,2016-09-14 17:40:06+00:00
776088319444877312,1709,141,9348519,147245,2016-09-14 16:00:49+00:00
775898661951791106,0,15464,9347651,147241,2016-09-14 03:27:11+00:00
775842724423557120,10996,2454,9348520,147245,2016-09-13 23:44:54+00:00
775733305207554048,13032,3691,9347652,147241,2016-09-13 16:30:07+00:00
775729183532220416,12232,4263,9348520,147245,2016-09-13 16:13:44+00:00
775364825476165632,6927,2708,9347650,147241,2016-09-12 16:05:54+00:00
775350846108426240,9541,3615,9348520,147245,2016-09-12 15:10:21+00:00
775085132600442880,14585,4355,9347652,147241,2016-09-11 21:34:30+00:00
774757898236878852,8111,1650,9347649,147241,2016-09-10 23:54:11+00:00
774639387460112384,6346,1610,9347652,147241,2016-09-10 16:03:16+00:00
774314403806253056,20474,5059,9347650,147241,2016-09-09 18:31:54+00:00
773985732834758656,10129,3576,9348520,147245,2016-09-08 20:45:53+00:00
773922284943896577,6035,1619,9347650,147241,2016-09-08 16:33:46+00:00
773704687002451968,6215,1494,9347649,147241,2016-09-08 02:09:06+00:00
773670353721753600,5038,1220,9347652,147241,2016-09-07 23:52:41+00:00
773547596996571136,20752,5670,9347652,147241,2016-09-07 15:44:53+00:00
773336787167145985,0,4655,9348520,147245,2016-09-07 01:47:12+00:00
773308824254029826,21917,6930,9348520,147245,2016-09-06 23:56:05+00:00
773247561583001600,8852,2994,9348520,147245,2016-09-06 19:52:39+00:00
773191612633579521,9355,3792,9348520,147245,2016-09-06 16:10:20+00:00
772877495989305348,8029,3569,9347652,147241,2016-09-05 19:22:09+00:00
772826264096874500,7553,2201,9348520,147245,2016-09-05 15:58:34+00:00
772615324260794368,0,3106,9348520,147245,2016-09-05 02:00:22+00:00
772581559778025472,6081,1579,9348520,147245,2016-09-04 23:46:12+00:00
772193107915964416,5657,1285,9347652,147241,2016-09-03 22:02:38+00:00
772152991789019136,3578,1048,9347652,147241,2016-09-03 19:23:13+00:00
772117678702071809,3539,686,9348520,147245,2016-09-03 17:02:54+00:00
772114945936949249,2576,440,9347652,147241,2016-09-03 16:52:02+00:00
772102971039580160,3763,862,9347652,147241,2016-09-03 16:04:27+00:00
771908950375665664,6165,1749,9347652,147241,2016-09-03 03:13:29+00:00
771770456517009408,11252,3131,9347652,147241,2016-09-02 18:03:10+00:00
771500966810099713,7744,2414,9347652,147241,2016-09-02 00:12:18+00:00
771380798096281600,9885,4655,9347652,147241,2016-09-01 16:14:48+00:00
771171053431250945,0,6869,9347652,147241,2016-09-01 02:21:21+00:00
771136648247640064,8577,2700,9347652,147241,2016-09-01 00:04:38+00:00
771102124360998913,5845,1325,9348520,147245,2016-08-31 21:47:27+00:00
771014301343748096,6459,1533,9348520,147245,2016-08-31 15:58:28+00:00
770787852854652928,4603,1100,9348520,147245,2016-08-31 00:58:39+00:00
770772759874076672,4874,1320,9348520,147245,2016-08-30 23:58:40+00:00
770655142660169732,6896,1663,9347652,147241,2016-08-30 16:11:18+00:00
770414278348247044,5925,1921,9347652,147241,2016-08-30 00:14:12+00:00
770293558247038976,5831,1351,9348520,147245,2016-08-29 16:14:30+00:00
770093767776997377,0,2803,9348520,147245,2016-08-29 03:00:36+00:00
770069151037685760,7120,2118,9347652,147241,2016-08-29 01:22:47+00:00
769940425801170949,29188,8807,9348520,147245,2016-08-28 16:51:16+00:00
769695466921623552,6022,1559,9348520,147245,2016-08-28 00:37:54+00:00
769335591808995329,0,7105,9348520,147245,2016-08-27 00:47:53+00:00
769212283578875904,5065,1592,9348520,147245,2016-08-26 16:37:54+00:00
768970937022709760,13343,5979,9348520,147245,2016-08-26 00:38:52+00:00
768909767477751808,0,2430,9348520,147245,2016-08-25 20:35:48+00:00
768855141948723200,3918,820,9347652,147241,2016-08-25 16:58:45+00:00
768609597686943744,3842,1095,9348520,147245,2016-08-25 00:43:02+00:00
768596291618299904,4731,1184,9347651,147241,2016-08-24 23:50:10+00:00
768554158521745409,0,5367,9348519,147245,2016-08-24 21:02:45+00:00
768473857036525572,12742,3151,9348519,147245,2016-08-24 15:43:39+00:00
768193404517830656,10160,3256,9348519,147245,2016-08-23 21:09:14+00:00
767884188863397888,4453,1263,9347651,147241,2016-08-23 00:40:31+00:00
767754930266464257,14936,4938,9347651,147241,2016-08-22 16:06:54+00:00
767500508068192258,7020,2141,9348519,147245,2016-08-21 23:15:55+00:00
767191397493538821,11493,3456,9347651,147241,2016-08-21 02:47:37+00:00
767122157629476866,9517,2630,9348519,147245,2016-08-20 22:12:29+00:00
766793450729734144,4728,1248,9348520,147245,2016-08-20 00:26:19+00:00
766714921925144576,2458,345,9348520,147245,2016-08-19 19:14:16+00:00
766693177336135680,3783,726,9347652,147241,2016-08-19 17:47:52+00:00
766423258543644672,5616,1448,9348520,147245,2016-08-18 23:55:18+00:00
766313316352462849,6326,1728,9347652,147241,2016-08-18 16:38:26+00:00
766078092750233600,0,2410,9348520,147245,2016-08-18 01:03:45+00:00
766069199026450432,3928,769,9348520,147245,2016-08-18 00:28:24+00:00
766008592277377025,3525,456,9347652,147241,2016-08-17 20:27:34+00:00
765719909049503744,6787,1986,9347652,147241,2016-08-17 01:20:27+00:00
765669560888528897,4835,1127,9348520,147245,2016-08-16 22:00:23+00:00
765395769549590528,25046,3099,9348520,147245,2016-08-16 03:52:26+00:00
765371061932261376,6653,1998,9348520,147245,2016-08-16 02:14:15+00:00
765222098633691136,10884,3106,9347652,147241,2016-08-15 16:22:20+00:00
764857477905154048,6056,1642,9347652,147241,2016-08-14 16:13:27+00:00
764259802650378240,5620,1383,9348520,147245,2016-08-13 00:38:30+00:00
763956972077010945,731,49,9347652,147241,2016-08-12 04:35:10+00:00
763837565564780549,11724,3793,9347652,147241,2016-08-11 20:40:41+00:00
763183847194451968,5047,1352,9348520,147245,2016-08-10 01:23:03+00:00
763167063695355904,0,2743,9348520,147245,2016-08-10 00:16:21+00:00
763103485927849985,6906,2109,9348520,147245,2016-08-09 20:03:43+00:00
762699858130116608,11333,3293,9347652,147241,2016-08-08 17:19:51+00:00
762471784394268675,10491,5887,9347652,147241,2016-08-08 02:13:34+00:00
762464539388485633,9610,3809,9348520,147245,2016-08-08 01:44:46+00:00
762316489655476224,4489,1027,9348520,147245,2016-08-07 15:56:28+00:00
762035686371364864,29708,14246,9348520,147245,2016-08-06 21:20:40+00:00
761976711479193600,5027,1817,9347652,147241,2016-08-06 17:26:19+00:00
761750502866649088,0,3576,9348520,147245,2016-08-06 02:27:27+00:00
761745352076779520,4002,792,9348520,147245,2016-08-06 02:06:59+00:00
761672994376806400,46132,26637,9347652,147241,2016-08-05 21:19:27+00:00
761599872357261312,3876,1095,9348520,147245,2016-08-05 16:28:54+00:00
761371037149827077,0,16590,9347652,147241,2016-08-05 01:19:35+00:00
761334018830917632,4814,1331,9347653,147241,2016-08-04 22:52:29+00:00
761292947749015552,4175,998,9347653,147241,2016-08-04 20:09:17+00:00
761227390836215808,4981,1437,9348521,147245,2016-08-04 15:48:47+00:00
761004547850530816,10620,3201,9348521,147245,2016-08-04 01:03:17+00:00
760893934457552897,3567,886,9347653,147241,2016-08-03 17:43:45+00:00
760656994973933572,6154,1745,9348521,147245,2016-08-03 02:02:14+00:00
